id,source_posting_id,title,company,location,country,city,federal_state,description,salary_min,salary_max,salary_period,salary_is_estimated,salary_confidence,required_skills,posted_date,posted_at,expires_at,last_seen_at,source,remote_status,role_type,occupation_group,experience_level,employment_type,url,application_url,company_career_url,source_legal_basis,ingestion_batch_id
train_081,seed_train_081,Primary School Teacher,LernBruecke gGmbH,"Dresden, Germany",Germany,Dresden,Saxony,Teach core subjects prepare lessons and support student development.,47000,63000,yearly,false,1.0,Teaching;Lesson Planning;Classroom Management,2026-02-19,2026-02-19T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Primary+School+Teacher&wo=Dresden,https://www.arbeitsagentur.de/jobsuche/suche?was=Primary+School+Teacher&wo=Dresden,https://www.lernbrueckeggmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_082,seed_train_082,Early Childhood Educator,BildungsCampus GmbH,"Bremen, Germany",Germany,Bremen,Bremen,Support children learning routines parent communication and care documentation.,33000,45000,yearly,false,1.0,Childcare;Pedagogy;Parent Communication,2026-02-20,2026-02-20T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Education,Education and Training,entry,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Early+Childhood+Educator&wo=Bremen,https://www.arbeitsagentur.de/jobsuche/suche?was=Early+Childhood+Educator&wo=Bremen,https://www.bildungscampusgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_083,seed_train_083,Vocational Trainer,Kita Zukunft gGmbH,"Hannover, Germany",Germany,Hannover,Lower Saxony,Deliver vocational training workshops assessments and learner coaching.,49000,67000,yearly,false,1.0,Training Delivery;Assessment;Coaching,2026-02-21,2026-02-21T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Vocational+Trainer&wo=Hannover,https://www.arbeitsagentur.de/jobsuche/suche?was=Vocational+Trainer&wo=Hannover,https://www.kitazukunftggmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_084,seed_train_084,Student Advisor,TechSkills Akademie GmbH,"Nuremberg, Germany",Germany,Nuremberg,Bavaria,Advise students on programs applications and learning support options.,38000,52000,yearly,false,1.0,Student Support;Advising;Communication,2026-02-22,2026-02-22T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Student+Advisor&wo=Nuremberg,https://www.arbeitsagentur.de/jobsuche/suche?was=Student+Advisor&wo=Nuremberg,https://www.techskillsakademiegmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_085,seed_train_085,Instructional Designer,LernBruecke gGmbH,"Berlin, Germany",Germany,Berlin,Berlin,Design digital learning modules assessments and blended learning journeys.,51000,71000,yearly,false,1.0,Instructional Design;E-Learning;LMS,2026-02-23,2026-02-23T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,remote,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Instructional+Designer&wo=Berlin,https://www.arbeitsagentur.de/jobsuche/suche?was=Instructional+Designer&wo=Berlin,https://www.lernbrueckeggmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_086,seed_train_086,Primary School Teacher,BildungsCampus GmbH,"Hamburg, Germany",Germany,Hamburg,Hamburg,Teach core subjects prepare lessons and support student development.,47000,63000,yearly,false,1.0,Teaching;Lesson Planning;Classroom Management,2026-02-24,2026-02-24T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Primary+School+Teacher&wo=Hamburg,https://www.arbeitsagentur.de/jobsuche/suche?was=Primary+School+Teacher&wo=Hamburg,https://www.bildungscampusgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_087,seed_train_087,Early Childhood Educator,Kita Zukunft gGmbH,"Munich, Germany",Germany,Munich,Bavaria,Support children learning routines parent communication and care documentation.,33000,45000,yearly,false,1.0,Childcare;Pedagogy;Parent Communication,2026-02-25,2026-02-25T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Education,Education and Training,entry,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Early+Childhood+Educator&wo=Munich,https://www.arbeitsagentur.de/jobsuche/suche?was=Early+Childhood+Educator&wo=Munich,https://www.kitazukunftggmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_088,seed_train_088,Vocational Trainer,TechSkills Akademie GmbH,"Cologne, Germany",Germany,Cologne,North Rhine-Westphalia,Deliver vocational training workshops assessments and learner coaching.,49000,67000,yearly,false,1.0,Training Delivery;Assessment;Coaching,2026-02-26,2026-02-26T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Vocational+Trainer&wo=Cologne,https://www.arbeitsagentur.de/jobsuche/suche?was=Vocational+Trainer&wo=Cologne,https://www.techskillsakademiegmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_089,seed_train_089,Student Advisor,LernBruecke gGmbH,"Frankfurt, Germany",Germany,Frankfurt,Hesse,Advise students on programs applications and learning support options.,38000,52000,yearly,false,1.0,Student Support;Advising;Communication,2026-02-27,2026-02-27T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Student+Advisor&wo=Frankfurt,https://www.arbeitsagentur.de/jobsuche/suche?was=Student+Advisor&wo=Frankfurt,https://www.lernbrueckeggmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_090,seed_train_090,Instructional Designer,BildungsCampus GmbH,"Stuttgart, Germany",Germany,Stuttgart,Baden-Wuerttemberg,Design digital learning modules assessments and blended learning journeys.,51000,71000,yearly,false,1.0,Instructional Design;E-Learning;LMS,2026-02-28,2026-02-28T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,remote,Education,Education and Training,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Instructional+Designer&wo=Stuttgart,https://www.arbeitsagentur.de/jobsuche/suche?was=Instructional+Designer&wo=Stuttgart,https://www.bildungscampusgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_091,seed_train_091,Operations Coordinator,OpsKontor GmbH,"Dusseldorf, Germany",Germany,Dusseldorf,North Rhine-Westphalia,Coordinate daily operations process tracking and cross-team communication.,41000,55000,yearly,false,1.0,Operations;Coordination;Excel,2026-03-01,2026-03-01T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Operations+Coordinator&wo=Dusseldorf,https://www.arbeitsagentur.de/jobsuche/suche?was=Operations+Coordinator&wo=Dusseldorf,https://www.opskontorgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_092,seed_train_092,Office Manager,ProcessWorks AG,"Leipzig, Germany",Germany,Leipzig,Saxony,Manage office services suppliers schedules and administrative workflows.,37000,51000,yearly,false,1.0,Office Management;Supplier Coordination;Administration,2026-03-02,2026-03-02T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Office+Manager&wo=Leipzig,https://www.arbeitsagentur.de/jobsuche/suche?was=Office+Manager&wo=Leipzig,https://www.processworksag.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_093,seed_train_093,Process Improvement Specialist,Mittelstand Services GmbH,"Dresden, Germany",Germany,Dresden,Saxony,Analyze workflows identify bottlenecks and implement process improvements.,55000,75000,yearly,false,1.0,Process Improvement;Lean;Data Analysis,2026-03-03,2026-03-03T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Process+Improvement+Specialist&wo=Dresden,https://www.arbeitsagentur.de/jobsuche/suche?was=Process+Improvement+Specialist&wo=Dresden,https://www.mittelstandservicesgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_094,seed_train_094,Procurement Specialist,RheinOperations GmbH,"Bremen, Germany",Germany,Bremen,Bremen,Run supplier sourcing purchase orders contract support and cost tracking.,49000,67000,yearly,false,1.0,Procurement;Negotiation;Supplier Management,2026-03-04,2026-03-04T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Procurement+Specialist&wo=Bremen,https://www.arbeitsagentur.de/jobsuche/suche?was=Procurement+Specialist&wo=Bremen,https://www.rheinoperationsgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_095,seed_train_095,Facilities Manager,OpsKontor GmbH,"Hannover, Germany",Germany,Hannover,Lower Saxony,Manage building services maintenance vendors and workplace safety routines.,53000,73000,yearly,false,1.0,Facilities Management;Maintenance;Vendor Management,2026-03-05,2026-03-05T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Operations,Business Operations,senior,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Facilities+Manager&wo=Hannover,https://www.arbeitsagentur.de/jobsuche/suche?was=Facilities+Manager&wo=Hannover,https://www.opskontorgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_096,seed_train_096,Operations Coordinator,ProcessWorks AG,"Nuremberg, Germany",Germany,Nuremberg,Bavaria,Coordinate daily operations process tracking and cross-team communication.,41000,55000,yearly,false,1.0,Operations;Coordination;Excel,2026-03-06,2026-03-06T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Operations+Coordinator&wo=Nuremberg,https://www.arbeitsagentur.de/jobsuche/suche?was=Operations+Coordinator&wo=Nuremberg,https://www.processworksag.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_097,seed_train_097,Office Manager,Mittelstand Services GmbH,"Berlin, Germany",Germany,Berlin,Berlin,Manage office services suppliers schedules and administrative workflows.,37000,51000,yearly,false,1.0,Office Management;Supplier Coordination;Administration,2026-03-07,2026-03-07T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Office+Manager&wo=Berlin,https://www.arbeitsagentur.de/jobsuche/suche?was=Office+Manager&wo=Berlin,https://www.mittelstandservicesgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_098,seed_train_098,Process Improvement Specialist,RheinOperations GmbH,"Hamburg, Germany",Germany,Hamburg,Hamburg,Analyze workflows identify bottlenecks and implement process improvements.,55000,75000,yearly,false,1.0,Process Improvement;Lean;Data Analysis,2026-03-08,2026-03-08T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Process+Improvement+Specialist&wo=Hamburg,https://www.arbeitsagentur.de/jobsuche/suche?was=Process+Improvement+Specialist&wo=Hamburg,https://www.rheinoperationsgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_099,seed_train_099,Procurement Specialist,OpsKontor GmbH,"Munich, Germany",Germany,Munich,Bavaria,Run supplier sourcing purchase orders contract support and cost tracking.,49000,67000,yearly,false,1.0,Procurement;Negotiation;Supplier Management,2026-03-09,2026-03-09T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Operations,Business Operations,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Procurement+Specialist&wo=Munich,https://www.arbeitsagentur.de/jobsuche/suche?was=Procurement+Specialist&wo=Munich,https://www.opskontorgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_100,seed_train_100,Facilities Manager,ProcessWorks AG,"Cologne, Germany",Germany,Cologne,North Rhine-Westphalia,Manage building services maintenance vendors and workplace safety routines.,53000,73000,yearly,false,1.0,Facilities Management;Maintenance;Vendor Management,2026-03-10,2026-03-10T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Operations,Business Operations,senior,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Facilities+Manager&wo=Cologne,https://www.arbeitsagentur.de/jobsuche/suche?was=Facilities+Manager&wo=Cologne,https://www.processworksag.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_101,seed_train_101,Mechanical Engineer,Muenchen Engineering GmbH,"Frankfurt, Germany",Germany,Frankfurt,Hesse,Design mechanical components run tests and support production readiness.,57000,77000,yearly,false,1.0,CAD;Mechanical Design;Testing,2026-03-11,2026-03-11T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Mechanical+Engineer&wo=Frankfurt,https://www.arbeitsagentur.de/jobsuche/suche?was=Mechanical+Engineer&wo=Frankfurt,https://www.muenchenengineeringgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_102,seed_train_102,Electrical Engineer,Sachsen Maschinenbau GmbH,"Stuttgart, Germany",Germany,Stuttgart,Baden-Wuerttemberg,Develop electrical systems documentation tests and supplier coordination.,59000,81000,yearly,false,1.0,Electrical Engineering;Testing;Documentation,2026-03-12,2026-03-12T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Electrical+Engineer&wo=Stuttgart,https://www.arbeitsagentur.de/jobsuche/suche?was=Electrical+Engineer&wo=Stuttgart,https://www.sachsenmaschinenbaugmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_103,seed_train_103,Quality Engineer,GreenGrid Engineering GmbH,"Dusseldorf, Germany",Germany,Dusseldorf,North Rhine-Westphalia,Drive quality checks root cause analysis and production improvement actions.,51000,71000,yearly,false,1.0,Quality Management;Root Cause Analysis;ISO 9001,2026-03-13,2026-03-13T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Quality+Engineer&wo=Dusseldorf,https://www.arbeitsagentur.de/jobsuche/suche?was=Quality+Engineer&wo=Dusseldorf,https://www.greengridengineeringgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_104,seed_train_104,Civil Engineer,AutoTech Services GmbH,"Leipzig, Germany",Germany,Leipzig,Saxony,Plan infrastructure projects calculations permits and construction coordination.,55000,75000,yearly,false,1.0,Civil Engineering;Project Planning;Permits,2026-03-14,2026-03-14T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Civil+Engineer&wo=Leipzig,https://www.arbeitsagentur.de/jobsuche/suche?was=Civil+Engineer&wo=Leipzig,https://www.autotechservicesgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_105,seed_train_105,Production Engineer,Muenchen Engineering GmbH,"Dresden, Germany",Germany,Dresden,Saxony,Improve manufacturing processes equipment performance and production KPIs.,53000,73000,yearly,false,1.0,Manufacturing;Process Engineering;KPI Reporting,2026-03-15,2026-03-15T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Production+Engineer&wo=Dresden,https://www.arbeitsagentur.de/jobsuche/suche?was=Production+Engineer&wo=Dresden,https://www.muenchenengineeringgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_106,seed_train_106,Mechanical Engineer,Sachsen Maschinenbau GmbH,"Bremen, Germany",Germany,Bremen,Bremen,Design mechanical components run tests and support production readiness.,57000,77000,yearly,false,1.0,CAD;Mechanical Design;Testing,2026-03-16,2026-03-16T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Mechanical+Engineer&wo=Bremen,https://www.arbeitsagentur.de/jobsuche/suche?was=Mechanical+Engineer&wo=Bremen,https://www.sachsenmaschinenbaugmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_107,seed_train_107,Electrical Engineer,GreenGrid Engineering GmbH,"Hannover, Germany",Germany,Hannover,Lower Saxony,Develop electrical systems documentation tests and supplier coordination.,59000,81000,yearly,false,1.0,Electrical Engineering;Testing;Documentation,2026-03-17,2026-03-17T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Electrical+Engineer&wo=Hannover,https://www.arbeitsagentur.de/jobsuche/suche?was=Electrical+Engineer&wo=Hannover,https://www.greengridengineeringgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_108,seed_train_108,Quality Engineer,AutoTech Services GmbH,"Nuremberg, Germany",Germany,Nuremberg,Bavaria,Drive quality checks root cause analysis and production improvement actions.,51000,71000,yearly,false,1.0,Quality Management;Root Cause Analysis;ISO 9001,2026-03-18,2026-03-18T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Quality+Engineer&wo=Nuremberg,https://www.arbeitsagentur.de/jobsuche/suche?was=Quality+Engineer&wo=Nuremberg,https://www.autotechservicesgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_109,seed_train_109,Civil Engineer,Muenchen Engineering GmbH,"Berlin, Germany",Germany,Berlin,Berlin,Plan infrastructure projects calculations permits and construction coordination.,55000,75000,yearly,false,1.0,Civil Engineering;Project Planning;Permits,2026-03-19,2026-03-19T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Civil+Engineer&wo=Berlin,https://www.arbeitsagentur.de/jobsuche/suche?was=Civil+Engineer&wo=Berlin,https://www.muenchenengineeringgmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_110,seed_train_110,Production Engineer,Sachsen Maschinenbau GmbH,"Hamburg, Germany",Germany,Hamburg,Hamburg,Improve manufacturing processes equipment performance and production KPIs.,53000,73000,yearly,false,1.0,Manufacturing;Process Engineering;KPI Reporting,2026-03-20,2026-03-20T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Engineering,Engineering and Technical Services,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Production+Engineer&wo=Hamburg,https://www.arbeitsagentur.de/jobsuche/suche?was=Production+Engineer&wo=Hamburg,https://www.sachsenmaschinenbaugmbh.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_111,seed_train_111,Administrative Officer,StadtService Berlin,"Munich, Germany",Germany,Munich,Bavaria,Process citizen requests case files and public administration workflows.,38000,52000,yearly,false,1.0,Administration;Case Management;German C1,2026-03-21,2026-03-21T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Administrative+Officer&wo=Munich,https://www.arbeitsagentur.de/jobsuche/suche?was=Administrative+Officer&wo=Munich,https://www.stadtserviceberlin.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_112,seed_train_112,Policy Analyst,Kommunalverwaltung Rhein,"Cologne, Germany",Germany,Cologne,North Rhine-Westphalia,Analyze policy topics prepare briefings and coordinate stakeholder input.,51000,71000,yearly,false,1.0,Policy Analysis;Research;Writing,2026-03-22,2026-03-22T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Policy+Analyst&wo=Cologne,https://www.arbeitsagentur.de/jobsuche/suche?was=Policy+Analyst&wo=Cologne,https://www.kommunalverwaltungrhein.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_113,seed_train_113,Public Procurement Officer,Landesbetrieb Digitales,"Frankfurt, Germany",Germany,Frankfurt,Hesse,Manage tenders procurement documentation and supplier communication.,47000,65000,yearly,false,1.0,Public Procurement;Documentation;Compliance,2026-03-23,2026-03-23T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Public+Procurement+Officer&wo=Frankfurt,https://www.arbeitsagentur.de/jobsuche/suche?was=Public+Procurement+Officer&wo=Frankfurt,https://www.landesbetriebdigitales.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_114,seed_train_114,Social Services Caseworker,Buergeramt Services,"Stuttgart, Germany",Germany,Stuttgart,Baden-Wuerttemberg,Support residents assess cases and coordinate social service referrals.,41000,55000,yearly,false,1.0,Casework;Social Services;Communication,2026-03-24,2026-03-24T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Social+Services+Caseworker&wo=Stuttgart,https://www.arbeitsagentur.de/jobsuche/suche?was=Social+Services+Caseworker&wo=Stuttgart,https://www.buergeramtservices.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_115,seed_train_115,Municipal Project Coordinator,StadtService Berlin,"Dusseldorf, Germany",Germany,Dusseldorf,North Rhine-Westphalia,Coordinate city projects budgets schedules and stakeholder communication.,49000,67000,yearly,false,1.0,Project Coordination;Budget Tracking;Stakeholder Management,2026-03-25,2026-03-25T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Municipal+Project+Coordinator&wo=Dusseldorf,https://www.arbeitsagentur.de/jobsuche/suche?was=Municipal+Project+Coordinator&wo=Dusseldorf,https://www.stadtserviceberlin.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_116,seed_train_116,Administrative Officer,Kommunalverwaltung Rhein,"Leipzig, Germany",Germany,Leipzig,Saxony,Process citizen requests case files and public administration workflows.,38000,52000,yearly,false,1.0,Administration;Case Management;German C1,2026-03-26,2026-03-26T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Administrative+Officer&wo=Leipzig,https://www.arbeitsagentur.de/jobsuche/suche?was=Administrative+Officer&wo=Leipzig,https://www.kommunalverwaltungrhein.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_117,seed_train_117,Policy Analyst,Landesbetrieb Digitales,"Dresden, Germany",Germany,Dresden,Saxony,Analyze policy topics prepare briefings and coordinate stakeholder input.,51000,71000,yearly,false,1.0,Policy Analysis;Research;Writing,2026-03-27,2026-03-27T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Policy+Analyst&wo=Dresden,https://www.arbeitsagentur.de/jobsuche/suche?was=Policy+Analyst&wo=Dresden,https://www.landesbetriebdigitales.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_118,seed_train_118,Public Procurement Officer,Buergeramt Services,"Bremen, Germany",Germany,Bremen,Bremen,Manage tenders procurement documentation and supplier communication.,47000,65000,yearly,false,1.0,Public Procurement;Documentation;Compliance,2026-03-28,2026-03-28T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Public+Procurement+Officer&wo=Bremen,https://www.arbeitsagentur.de/jobsuche/suche?was=Public+Procurement+Officer&wo=Bremen,https://www.buergeramtservices.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_119,seed_train_119,Social Services Caseworker,StadtService Berlin,"Hannover, Germany",Germany,Hannover,Lower Saxony,Support residents assess cases and coordinate social service referrals.,41000,55000,yearly,false,1.0,Casework;Social Services;Communication,2026-03-29,2026-03-29T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,onsite,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Social+Services+Caseworker&wo=Hannover,https://www.arbeitsagentur.de/jobsuche/suche?was=Social+Services+Caseworker&wo=Hannover,https://www.stadtserviceberlin.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
train_120,seed_train_120,Municipal Project Coordinator,Kommunalverwaltung Rhein,"Nuremberg, Germany",Germany,Nuremberg,Bavaria,Coordinate city projects budgets schedules and stakeholder communication.,49000,67000,yearly,false,1.0,Project Coordination;Budget Tracking;Stakeholder Management,2026-03-30,2026-03-30T09:00:00,2026-12-31T23:59:59,2026-05-20T12:00:00,legal_demo_csv,hybrid,Public Sector,Public Administration,mid,permanent,https://www.arbeitsagentur.de/jobsuche/suche?was=Municipal+Project+Coordinator&wo=Nuremberg,https://www.arbeitsagentur.de/jobsuche/suche?was=Municipal+Project+Coordinator&wo=Nuremberg,https://www.kommunalverwaltungrhein.example/careers,Local legal seed data for portfolio use.,seed-train-2025-12-expanded
